Timestamp,GroundTruth,AIDetected,InferTime,Confidence
1781215551.556341,False,False,0.000,0.00
1781215551.6081355,False,False,0.000,0.00
1781215551.6903946,False,False,0.068,0.00
1781215551.6975038,False,False,0.000,0.00
1781215552.0911133,False,False,0.000,0.00
1781215552.413353,False,False,0.069,0.00
1781215552.4168296,False,False,0.000,0.00
1781215552.4199913,False,False,0.000,0.00
1781215552.7131698,False,True,0.066,0.28
1781215552.7671666,False,True,0.000,0.28
1781215552.8071551,False,True,0.000,0.28
1781215552.9136407,False,False,0.067,0.00
1781215552.9469357,False,False,0.000,0.00
1781215552.9610872,False,False,0.000,0.00
1781215553.198758,False,False,0.066,0.00
1781215553.228614,False,False,0.000,0.00
1781215553.6476126,False,False,0.000,0.00
1781215553.8762226,False,False,0.063,0.00
1781215553.9256206,False,False,0.000,0.00
1781215553.9358552,False,False,0.000,0.00
1781215554.0800939,False,False,0.070,0.00
1781215554.2146587,False,False,0.000,0.00
1781215554.3847868,False,False,0.000,0.00
1781215554.5358598,False,False,0.064,0.00
1781215554.5587425,False,False,0.000,0.00
1781215554.7721856,False,False,0.000,0.00
1781215555.0951757,False,False,0.064,0.00
1781215555.1260362,False,False,0.000,0.00
1781215555.1661563,False,False,0.000,0.00
1781215555.2764041,False,False,0.070,0.00
1781215555.491154,False,False,0.000,0.00
1781215555.5028942,False,False,0.000,0.00
1781215555.7467244,False,False,0.066,0.00
1781215555.947473,False,False,0.000,0.00
1781215556.0090358,False,False,0.000,0.00
1781215556.1834784,False,False,0.069,0.00
1781215556.3859951,False,False,0.000,0.00
1781215556.426853,False,False,0.000,0.00
1781215556.53296,False,False,0.067,0.00
1781215556.5654256,False,False,0.000,0.00
1781215556.6314487,False,False,0.000,0.00
1781215556.948337,False,False,0.069,0.00
1781215556.960559,False,False,0.000,0.00
1781215557.0529428,False,False,0.000,0.00
1781215557.378481,False,False,0.068,0.00
1781215557.4252167,False,False,0.000,0.00
1781215557.4667826,False,False,0.000,0.00
1781215557.5724852,False,False,0.067,0.00
1781215557.6050582,False,False,0.000,0.00
1781215558.3152978,False,False,0.000,0.00
1781215558.395332,False,False,0.072,0.00
1781215558.4009655,False,False,0.000,0.00
1781215558.4642572,False,False,0.000,0.00
1781215558.610017,False,False,0.066,0.00
1781215558.647903,False,False,0.000,0.00
1781215558.7346919,False,False,0.000,0.00
1781215559.0107906,False,False,0.070,0.00
1781215559.044413,False,False,0.000,0.00
1781215559.0846105,False,False,0.000,0.00
1781215559.1660314,False,False,0.070,0.00
1781215559.1730416,False,False,0.000,0.00
1781215559.5342722,False,False,0.000,0.00
1781215559.783112,False,False,0.063,0.00
1781215559.8471568,False,False,0.000,0.00
1781215559.8912697,False,False,0.000,0.00
1781215560.0141492,False,False,0.069,0.00
1781215560.020592,False,False,0.000,0.00
1781215560.1043112,False,False,0.000,0.00
1781215560.221183,False,False,0.072,0.00
1781215560.2990358,False,False,0.000,0.00
1781215560.3051574,False,False,0.000,0.00
1781215560.4582336,False,False,0.068,0.00
1781215560.5109618,False,False,0.000,0.00
1781215560.5698621,False,False,0.000,0.00
1781215560.6511648,False,False,0.067,0.00
1781215560.7238703,False,False,0.000,0.00
1781215560.7346878,False,False,0.000,0.00
1781215560.893777,False,False,0.072,0.00
1781215560.9003518,False,False,0.000,0.00
1781215561.0531747,False,False,0.000,0.00
1781215561.3571112,False,False,0.064,0.00
1781215561.4091873,False,False,0.000,0.00
1781215561.5120387,False,False,0.000,0.00
1781215561.671751,False,False,0.069,0.00
1781215561.760615,False,False,0.000,0.00
1781215561.9869761,False,False,0.000,0.00
1781215562.0705876,False,False,0.076,0.00
1781215562.0770645,False,False,0.000,0.00
1781215562.1432176,False,False,0.000,0.00
1781215562.251817,False,False,0.068,0.00
1781215562.2599034,False,False,0.000,0.00
1781215562.347119,False,False,0.000,0.00
1781215562.4506369,False,False,0.066,0.00
1781215562.4719326,False,False,0.000,0.00
